BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18
51	1.5E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.356605144703777	1E-30	1.58859438680521E-11	0.422095510195333	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
52	1.5E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.356605144703777	1E-30	1.58859438680521E-11	0.422095510195333	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
53	1.5E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.356605144703777	1E-30	1.58859438680521E-11	0.422095510195333	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
54	1.5E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.356605144703777	1E-30	1.58859438680521E-11	0.422095510195333	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
55	1.6E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.338529690326046	1E-30	1.78243221839596E-11	0.412487443361212	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
56	1.6E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.338529690326046	1E-30	1.78243221839596E-11	0.412487443361212	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
57	1.6E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.338529690326046	1E-30	1.78243221839596E-11	0.412487443361212	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
58	1.6E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.338529690326046	1E-30	1.78243221839596E-11	0.412487443361212	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
59	1.6E-12	1E10	1E10	1E-30	1.81500760320111E-10	1E10	1E-30	1E10	0.338529690326046	1E-30	1.78243221839596E-11	0.412487443361212	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
60	1.7E-12	1E10	1E10	1E-30	1.76236130024503E-10	1E10	1E-30	1E10	0.317898401676704	1E-30	1.7976537886005E-11	0.384523896937446	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
61	1.7E-12	1E10	1E10	1E-30	1.76236130024503E-10	1E10	1E-30	1E10	0.317898401676704	1E-30	1.7976537886005E-11	0.384523896937446	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
62	1.7E-12	1E10	1E10	1E-30	1.76236130024503E-10	1E10	1E-30	1E10	0.317898401676704	1E-30	1.7976537886005E-11	0.384523896937446	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
63	1.7E-12	1E10	1E10	1E-30	1.76236130024503E-10	1E10	1E-30	1E10	0.317898401676704	1E-30	1.7976537886005E-11	0.384523896937446	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
64	1.7E-12	1E10	1E10	1E-30	1.76236130024503E-10	1E10	1E-30	1E10	0.317898401676704	1E-30	1.7976537886005E-11	0.384523896937446	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
65	1.8E-12	1E10	1E10	1E-30	1.72224505937152E-10	1E10	1E-30	1E10	0.304822771864978	1E-30	1.75673419261263E-11	0.375771064434249	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
66	1.8E-12	1E10	1E10	1E-30	1.72224505937152E-10	1E10	1E-30	1E10	0.304822771864978	1E-30	1.75673419261263E-11	0.375771064434249	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
67	1.8E-12	1E10	1E10	1E-30	1.72224505937152E-10	1E10	1E-30	1E10	0.304822771864978	1E-30	1.75673419261263E-11	0.375771064434249	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
68	1.8E-12	1E10	1E10	1E-30	1.72224505937152E-10	1E10	1E-30	1E10	0.304822771864978	1E-30	1.75673419261263E-11	0.375771064434249	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
69	1.8E-12	1E10	1E10	1E-30	1.72224505937152E-10	1E10	1E-30	1E10	0.304822771864978	1E-30	1.75673419261263E-11	0.375771064434249	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
70	1.9E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.291033748013884	1E-30	1.55373642565862E-11	0.39240768972185	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
71	1.9E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.291033748013884	1E-30	1.55373642565862E-11	0.39240768972185	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
72	1.9E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.291033748013884	1E-30	1.55373642565862E-11	0.39240768972185	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
73	1.9E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.291033748013884	1E-30	1.55373642565862E-11	0.39240768972185	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
74	1.9E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.291033748013884	1E-30	1.55373642565862E-11	0.39240768972185	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
75	2E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.272918593645332	1E-30	1.58992759622781E-11	0.420472415060651	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
76	2E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.272918593645332	1E-30	1.58992759622781E-11	0.420472415060651	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
77	2E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.272918593645332	1E-30	1.58992759622781E-11	0.420472415060651	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
78	2E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.272918593645332	1E-30	1.58992759622781E-11	0.420472415060651	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
79	2E-12	1E10	1E10	1E-30	1.73091141781705E-10	1E10	1E-30	1E10	0.272918593645332	1E-30	1.58992759622781E-11	0.420472415060651	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
80	2.1E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
81	2.1E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
82	2.1E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
83	2.1E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
84	2.1E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
85	2.2E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
86	2.2E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
87	2.2E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
88	2.2E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
89	2.2E-12	1E10	1E10	1E-30	1.08779997345382E-10	1E10	1E-30	1E10	0.242112089614192	1E-30	1.68570736142355E-11	0.156503669065915	1.19782605554691E-10	2.97137450271381E-12	0.173798768039497	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
90	2.3E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
91	2.3E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
92	2.3E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
93	2.3E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
94	2.3E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
95	2.4E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
96	2.4E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
97	2.4E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
98	2.4E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
99	2.4E-12	1E10	1E10	1E-30	1.11313808983848E-10	1E10	1E-30	1E10	0.220808850067253	1E-30	1.60719186617785E-11	0.14921416949696	1.25070388422244E-10	2.78875757861694E-12	0.163215279350995	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
